tree_type,canonical_scenario,scenario_family,scenario_family_detailed,is_ordered_prehashed,scale_size,scale_label,final_scale,prebuild_scale,measured_insert_scale,bucket_start_pct,bucket_end_pct,bucket_mid_pct,run_count,avg_duration_ns,avg_duration_ns_p10,avg_duration_ns_p90,sample_count,sample_count_p10,sample_count_p90
avlhashtree,build_200k_then_reinsert_40k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,200000,200K,200000,200000,40000,40,50,45.0,10,2530.5,2489.8,2604.3,4000,4000,4000
avlhashtree,insert_only_build_200k,insert_only_build,insert_only_build,False,200000,200K,200000,0,200000,50,60,55.0,10,2784.5,2717.9,2907.0,20000,20000,20000
avlhashtree,prehashed_ordered_insert_only_200k,insert_only_build,prehashed_ordered_insert_only,True,200000,200K,200000,0,200000,50,60,55.0,10,2395.5,2347.3,2416.1,20000,20000,20000
avlhashtree,build_200k_then_add_40k_new,build_then_add_new,build_then_add_new,False,200000,200K,240000,200000,40000,50,60,55.0,10,3150.5,3097.9,3219.0,4000,4000,4000
avlhashtree,build_200k_then_reinsert_40k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,200000,200K,200000,200000,40000,50,60,55.0,10,2540.5,2502.2,2662.2,4000,4000,4000
avlhashtree,insert_only_build_200k,insert_only_build,insert_only_build,False,200000,200K,200000,0,200000,60,70,65.0,10,2927.5,2851.6,3042.7999999999997,20000,20000,20000
avlhashtree,prehashed_ordered_insert_only_200k,insert_only_build,prehashed_ordered_insert_only,True,200000,200K,200000,0,200000,60,70,65.0,10,2485.0,2433.5,2509.3,20000,20000,20000
avlhashtree,build_200k_then_add_40k_new,build_then_add_new,build_then_add_new,False,200000,200K,240000,200000,40000,60,70,65.0,10,3177.5,3115.1,3253.0,4000,4000,4000
avlhashtree,build_200k_then_reinsert_40k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,200000,200K,200000,200000,40000,60,70,65.0,10,2550.0,2521.0,2637.6,4000,4000,4000
avlhashtree,insert_only_build_200k,insert_only_build,insert_only_build,False,200000,200K,200000,0,200000,70,80,75.0,10,2910.0,2817.4,3048.7999999999997,20000,20000,20000
avlhashtree,prehashed_ordered_insert_only_200k,insert_only_build,prehashed_ordered_insert_only,True,200000,200K,200000,0,200000,70,80,75.0,10,2543.5,2494.2,2611.1,20000,20000,20000
avlhashtree,build_200k_then_add_40k_new,build_then_add_new,build_then_add_new,False,200000,200K,240000,200000,40000,70,80,75.0,10,3188.5,3116.3,3308.5,4000,4000,4000
avlhashtree,build_200k_then_reinsert_40k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,200000,200K,200000,200000,40000,70,80,75.0,10,2550.0,2512.5,2635.1,4000,4000,4000
avlhashtree,insert_only_build_200k,insert_only_build,insert_only_build,False,200000,200K,200000,0,200000,80,90,85.0,10,2989.0,2905.0,3137.7999999999997,20000,20000,20000
avlhashtree,prehashed_ordered_insert_only_200k,insert_only_build,prehashed_ordered_insert_only,True,200000,200K,200000,0,200000,80,90,85.0,10,2628.5,2577.0,2656.7,20000,20000,20000
avlhashtree,build_200k_then_add_40k_new,build_then_add_new,build_then_add_new,False,200000,200K,240000,200000,40000,80,90,85.0,10,3189.0,3128.7,3320.3,4000,4000,4000
avlhashtree,build_200k_then_reinsert_40k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,200000,200K,200000,200000,40000,80,90,85.0,10,2571.5,2537.4,2637.1,4000,4000,4000
avlhashtree,insert_only_build_200k,insert_only_build,insert_only_build,False,200000,200K,200000,0,200000,90,100,95.0,10,3043.5,2951.2,3245.6,20000,20000,20000
avlhashtree,prehashed_ordered_insert_only_200k,insert_only_build,prehashed_ordered_insert_only,True,200000,200K,200000,0,200000,90,100,95.0,10,2534.5,2516.9,2571.5,20000,20000,20000
avlhashtree,build_200k_then_add_40k_new,build_then_add_new,build_then_add_new,False,200000,200K,240000,200000,40000,90,100,95.0,10,3193.5,3134.2,3255.3,4000,4000,4000
avlhashtree,build_200k_then_reinsert_40k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,200000,200K,200000,200000,40000,90,100,95.0,10,2629.0,2570.3,2673.5,4000,4000,4000
avlhashtree,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,0,10,5.0,10,2213.0,2167.5,2255.1,30000,30000,30000
avlhashtree,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,0,10,5.0,10,2102.5,2048.2,2157.5,30000,30000,30000
avlhashtree,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,0,10,5.0,10,3762.0,3672.3,4062.0000000000005,6000,6000,6000
avlhashtree,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,0,10,5.0,10,2420.0,2324.6,2557.3,6000,6000,6000
avlhashtree,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,10,20,15.0,10,2528.5,2438.6,2569.1,30000,30000,30000
avlhashtree,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,10,20,15.0,10,2322.5,2270.3,2379.6,30000,30000,30000
avlhashtree,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,10,20,15.0,10,3588.0,3532.1,3803.4,6000,6000,6000
avlhashtree,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,10,20,15.0,10,2616.5,2496.9,2712.4,6000,6000,6000
avlhashtree,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,20,30,25.0,10,2683.5,2605.8,2752.5,30000,30000,30000
avlhashtree,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,20,30,25.0,10,2464.5,2394.8,2485.1,30000,30000,30000
avlhashtree,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,20,30,25.0,10,3611.0,3538.2,3819.6,6000,6000,6000
avlhashtree,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,20,30,25.0,10,2717.5,2589.2,3480.5,6000,6000,6000
avlhashtree,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,30,40,35.0,10,2753.0,2714.7,2824.7,30000,30000,30000
avlhashtree,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,30,40,35.0,10,2368.5,2335.8,2420.9,30000,30000,30000
avlhashtree,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,30,40,35.0,10,3562.0,3488.1,4606.3,6000,6000,6000
avlhashtree,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,30,40,35.0,10,2805.0,2659.8,3101.9,6000,6000,6000
avlhashtree,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,40,50,45.0,10,2902.0,2850.9,2957.2,30000,30000,30000
avlhashtree,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,40,50,45.0,10,2504.5,2481.1,2568.4,30000,30000,30000
avlhashtree,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,40,50,45.0,10,4011.5,3448.9,4428.3,6000,6000,6000
avlhashtree,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,40,50,45.0,10,2899.5,2671.8,3383.5,6000,6000,6000
avlhashtree,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,50,60,55.0,10,2939.0,2885.3,3019.3,30000,30000,30000
avlhashtree,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,50,60,55.0,10,2512.5,2495.4,2577.6,30000,30000,30000
avlhashtree,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,50,60,55.0,10,3714.5,3455.7,4316.9,6000,6000,6000
avlhashtree,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,50,60,55.0,10,2898.5,2709.1,2973.2999999999997,6000,6000,6000
avlhashtree,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,60,70,65.0,10,3030.5,2961.5,3105.3,30000,30000,30000
avlhashtree,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,60,70,65.0,10,2547.5,2538.7,2620.0,30000,30000,30000
avlhashtree,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,60,70,65.0,10,3685.0,3435.2,3925.3999999999996,6000,6000,6000
avlhashtree,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,60,70,65.0,10,2940.0,2751.6,3398.7999999999997,6000,6000,6000
avlhashtree,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,70,80,75.0,10,3366.5,3215.3,3601.2,30000,30000,30000
avlhashtree,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,70,80,75.0,10,2564.5,2538.7,2615.7,30000,30000,30000
avlhashtree,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,70,80,75.0,10,3670.5,3457.0,3758.2,6000,6000,6000
avlhashtree,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,70,80,75.0,10,2972.0,2910.3,3250.7,6000,6000,6000
avlhashtree,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,80,90,85.0,10,3406.5,3244.4,3818.1,30000,30000,30000
avlhashtree,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,80,90,85.0,10,2662.0,2603.3,2686.3,30000,30000,30000
avlhashtree,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,80,90,85.0,10,3632.0,3537.7,3783.5,6000,6000,6000
avlhashtree,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,80,90,85.0,10,3008.5,2946.6,3583.5,6000,6000,6000
avlhashtree,insert_only_build_300k,insert_only_build,insert_only_build,False,300000,300K,300000,0,300000,90,100,95.0,10,3375.5,3232.3,3786.0,30000,30000,30000
avlhashtree,prehashed_ordered_insert_only_300k,insert_only_build,prehashed_ordered_insert_only,True,300000,300K,300000,0,300000,90,100,95.0,10,2655.5,2586.4,2689.2,30000,30000,30000
avlhashtree,build_300k_then_add_60k_new,build_then_add_new,build_then_add_new,False,300000,300K,360000,300000,60000,90,100,95.0,10,3610.0,3514.9,4066.1,6000,6000,6000
avlhashtree,build_300k_then_reinsert_60k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,300000,300K,300000,300000,60000,90,100,95.0,10,3031.0,2975.4,3080.7999999999997,6000,6000,6000
avlhashtree,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,0,10,5.0,10,2339.5,2326.5,2356.2,50000,50000,50000
avlhashtree,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,0,10,5.0,10,2195.5,2151.1,2248.6,50000,50000,50000
avlhashtree,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,0,10,5.0,10,4775.0,4476.0,5228.4,10000,10000,10000
avlhashtree,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,0,10,5.0,10,3018.0,2878.5,3487.8,10000,10000,10000
avlhashtree,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,10,20,15.0,10,2660.0,2638.1,2693.8,50000,50000,50000
avlhashtree,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,10,20,15.0,10,2438.0,2390.5,2464.6,50000,50000,50000
avlhashtree,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,10,20,15.0,10,4347.0,4255.5,4438.3,10000,10000,10000
avlhashtree,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,10,20,15.0,10,3145.5,3099.7,3242.7,10000,10000,10000
avlhashtree,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,20,30,25.0,10,2883.5,2833.4,3016.6,50000,50000,50000
avlhashtree,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,20,30,25.0,10,2411.5,2396.9,2459.7,50000,50000,50000
avlhashtree,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,20,30,25.0,10,4223.0,4091.8999999999996,4328.9,10000,10000,10000
avlhashtree,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,20,30,25.0,10,3151.0,3090.8,3229.7,10000,10000,10000
avlhashtree,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,30,40,35.0,10,3028.0,2964.2,3257.1,50000,50000,50000
avlhashtree,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,30,40,35.0,10,2529.5,2495.7,2545.3,50000,50000,50000
avlhashtree,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,30,40,35.0,10,4091.0,4013.5999999999995,4187.7,10000,10000,10000
avlhashtree,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,30,40,35.0,10,3235.0,3139.6,3284.6,10000,10000,10000
avlhashtree,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,40,50,45.0,10,3216.5,3142.3,3468.7999999999997,50000,50000,50000
avlhashtree,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,40,50,45.0,10,2522.5,2471.7,2566.7,50000,50000,50000
avlhashtree,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,40,50,45.0,10,4059.5000000000005,3975.8,4149.8,10000,10000,10000
avlhashtree,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,40,50,45.0,10,3204.5,3123.0,3288.2,10000,10000,10000
avlhashtree,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,50,60,55.0,10,3263.5,3198.5,3894.9,50000,50000,50000
avlhashtree,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,50,60,55.0,10,2676.0,2639.1,2729.0,50000,50000,50000
avlhashtree,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,50,60,55.0,10,4062.0000000000005,3972.8,4143.2,10000,10000,10000
avlhashtree,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,50,60,55.0,10,3246.0,3167.9,3333.0,10000,10000,10000
avlhashtree,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,60,70,65.0,10,3461.5,3326.1,3913.6,50000,50000,50000
avlhashtree,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,60,70,65.0,10,2725.5,2686.0,2787.2,50000,50000,50000
avlhashtree,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,60,70,65.0,10,4050.5,3979.0,4129.8,10000,10000,10000
avlhashtree,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,60,70,65.0,10,3278.0,3180.4,3341.6,10000,10000,10000
avlhashtree,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,70,80,75.0,10,3643.5,3457.7,3960.1,50000,50000,50000
avlhashtree,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,70,80,75.0,10,2671.0,2606.3,2732.5,50000,50000,50000
avlhashtree,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,70,80,75.0,10,4065.4999999999995,3962.4,4155.6,10000,10000,10000
avlhashtree,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,70,80,75.0,10,3306.5,3197.2,3366.7,10000,10000,10000
avlhashtree,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,80,90,85.0,10,3815.0,3751.5,4317.9,50000,50000,50000
avlhashtree,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,80,90,85.0,10,2671.0,2590.3,2736.5,50000,50000,50000
avlhashtree,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,80,90,85.0,10,4093.5,3926.4,4165.5,10000,10000,10000
avlhashtree,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,80,90,85.0,10,3329.0,3226.7,3406.1,10000,10000,10000
avlhashtree,insert_only_build_500k,insert_only_build,insert_only_build,False,500000,500K,500000,0,500000,90,100,95.0,10,3994.0,3786.0,4577.0,50000,50000,50000
avlhashtree,prehashed_ordered_insert_only_500k,insert_only_build,prehashed_ordered_insert_only,True,500000,500K,500000,0,500000,90,100,95.0,10,2670.5,2592.0,2709.1,50000,50000,50000
avlhashtree,build_500k_then_add_100k_new,build_then_add_new,build_then_add_new,False,500000,500K,600000,500000,100000,90,100,95.0,10,4086.5,3921.6,4203.9,10000,10000,10000
avlhashtree,build_500k_then_reinsert_100k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,500000,500K,500000,500000,100000,90,100,95.0,10,3316.0,3241.1,3426.8,10000,10000,10000
avlhashtree,insert_only_build_700k,insert_only_build,insert_only_build,False,700000,700K,700000,0,700000,0,10,5.0,10,2405.0,2377.0,2434.1,70000,70000,70000
avlhashtree,prehashed_ordered_insert_only_700k,insert_only_build,prehashed_ordered_insert_only,True,700000,700K,700000,0,700000,0,10,5.0,10,2235.0,2178.8,2251.1,70000,70000,70000
avlhashtree,build_700k_then_add_140k_new,build_then_add_new,build_then_add_new,False,700000,700K,840000,700000,140000,0,10,5.0,10,4994.0,4710.4,5215.0,14000,14000,14000
avlhashtree,build_700k_then_reinsert_140k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,700000,700K,700000,700000,140000,0,10,5.0,10,3029.5,2980.6,3175.1,14000,14000,14000
avlhashtree,insert_only_build_700k,insert_only_build,insert_only_build,False,700000,700K,700000,0,700000,10,20,15.0,10,2829.5,2738.8,2915.7,70000,70000,70000
avlhashtree,prehashed_ordered_insert_only_700k,insert_only_build,prehashed_ordered_insert_only,True,700000,700K,700000,0,700000,10,20,15.0,10,2483.0,2416.0,2519.2,70000,70000,70000
avlhashtree,build_700k_then_add_140k_new,build_then_add_new,build_then_add_new,False,700000,700K,840000,700000,140000,10,20,15.0,10,4573.0,4408.3,4801.9,14000,14000,14000
avlhashtree,build_700k_then_reinsert_140k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,700000,700K,700000,700000,140000,10,20,15.0,10,3197.5,3139.1,3425.0,14000,14000,14000
avlhashtree,insert_only_build_700k,insert_only_build,insert_only_build,False,700000,700K,700000,0,700000,20,30,25.0,10,3013.0,2986.9,3178.9,70000,70000,70000
avlhashtree,prehashed_ordered_insert_only_700k,insert_only_build,prehashed_ordered_insert_only,True,700000,700K,700000,0,700000,20,30,25.0,10,2490.0,2433.9,2539.8,70000,70000,70000
avlhashtree,build_700k_then_add_140k_new,build_then_add_new,build_then_add_new,False,700000,700K,840000,700000,140000,20,30,25.0,10,4489.5,4370.1,4647.1,14000,14000,14000
avlhashtree,build_700k_then_reinsert_140k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,700000,700K,700000,700000,140000,20,30,25.0,10,3325.0,3253.3,3397.5,14000,14000,14000
avlhashtree,insert_only_build_700k,insert_only_build,insert_only_build,False,700000,700K,700000,0,700000,30,40,35.0,10,3292.0,3175.8,3494.7999999999997,70000,70000,70000
avlhashtree,prehashed_ordered_insert_only_700k,insert_only_build,prehashed_ordered_insert_only,True,700000,700K,700000,0,700000,30,40,35.0,10,2570.0,2511.0,2599.5,70000,70000,70000
avlhashtree,build_700k_then_add_140k_new,build_then_add_new,build_then_add_new,False,700000,700K,840000,700000,140000,30,40,35.0,10,4489.0,4397.4,4743.7,14000,14000,14000
