TreeType,Scenario,PrebuildElements,FinalElements,InsertElements,InsertTime(ns),AvgPerBlock(ns),InsertTimeBuckets,MemAllocMB,TotalAllocMB,HeapObjects,InclusionProofTotal(ns),InclusionProofGen(ns),InclusionProofGenBuckets,InclusionProofSize(bytes),InclusionProofVerify(ns),ExclusionProofTotal(ns),ExclusionProofGen(ns),ExclusionProofGenBuckets,ExclusionProofSize(bytes),ExclusionProofVerify(ns),DeleteElements,DeleteTime(ns),AvgDeletePerBlock(ns),DeleteMemAllocMB,DeleteTotalAllocMB,DeleteHeapObjects
avlhashtree,insert_only_build_10m,0,10000000,10000000,60363562634,6036,"0-10%=3.788µs(n=1000000)|10-20%=5.064µs(n=1000000)|20-30%=5.617µs(n=1000000)|30-40%=5.869µs(n=1000000)|40-50%=6.34µs(n=1000000)|50-60%=6.355µs(n=1000000)|60-70%=6.602µs(n=1000000)|70-80%=6.892µs(n=1000000)|80-90%=6.893µs(n=1000000)|90-100%=6.939µs(n=1000000)",2523.75,3206.40,58911061,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_25m,0,25000000,25000000,178971110012,7158,"0-10%=4.636µs(n=2500000)|10-20%=6.067µs(n=2500000)|20-30%=6.648µs(n=2500000)|30-40%=6.97µs(n=2500000)|40-50%=7.356µs(n=2500000)|50-60%=7.511µs(n=2500000)|60-70%=7.675µs(n=2500000)|70-80%=7.88µs(n=2500000)|80-90%=8.571µs(n=2500000)|90-100%=8.27µs(n=2500000)",6093.43,8017.18,138972741,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_10k_build_sample_5pct,10000,10000,0,0,0,"",0.00,0.00,0,402291,804,"0-10%=486ns(n=50)|10-20%=406ns(n=50)|20-30%=401ns(n=50)|30-40%=353ns(n=50)|40-50%=428ns(n=50)|50-60%=1.375µs(n=50)|60-70%=649ns(n=50)|70-80%=3.056µs(n=50)|80-90%=455ns(n=50)|90-100%=433ns(n=50)",1573,3843,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_50k_build_sample_5pct,50000,50000,0,0,0,"",0.00,0.00,0,1584180,633,"0-10%=569ns(n=250)|10-20%=523ns(n=250)|20-30%=517ns(n=250)|30-40%=531ns(n=250)|40-50%=601ns(n=250)|50-60%=537ns(n=250)|60-70%=1.134µs(n=250)|70-80%=686ns(n=250)|80-90%=629ns(n=250)|90-100%=605ns(n=250)",1858,3989,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_100k_build_sample_5pct,100000,100000,0,0,0,"",0.00,0.00,0,3797996,759,"0-10%=686ns(n=500)|10-20%=612ns(n=500)|20-30%=710ns(n=500)|30-40%=625ns(n=500)|40-50%=651ns(n=500)|50-60%=720ns(n=500)|60-70%=1.521µs(n=500)|70-80%=651ns(n=500)|80-90%=679ns(n=500)|90-100%=736ns(n=500)",1978,4390,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_200k_build_sample_5pct,200000,200000,0,0,0,"",0.00,0.00,0,9380273,938,"0-10%=680ns(n=1000)|10-20%=787ns(n=1000)|20-30%=881ns(n=1000)|30-40%=879ns(n=1000)|40-50%=983ns(n=1000)|50-60%=1.302µs(n=1000)|60-70%=997ns(n=1000)|70-80%=960ns(n=1000)|80-90%=962ns(n=1000)|90-100%=943ns(n=1000)",2102,4712,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_300k_build_sample_5pct,300000,300000,0,0,0,"",0.00,0.00,0,17922524,1194,"0-10%=835ns(n=1500)|10-20%=1.041µs(n=1500)|20-30%=1.01µs(n=1500)|30-40%=1.132µs(n=1500)|40-50%=1.186µs(n=1500)|50-60%=1.588µs(n=1500)|60-70%=1.075µs(n=1500)|70-80%=1.127µs(n=1500)|80-90%=1.644µs(n=1500)|90-100%=1.306µs(n=1500)",2166,5333,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_500k_build_sample_5pct,500000,500000,0,0,0,"",0.00,0.00,0,34950574,1398,"0-10%=1.085µs(n=2500)|10-20%=1.23µs(n=2500)|20-30%=1.272µs(n=2500)|30-40%=1.322µs(n=2500)|40-50%=1.335µs(n=2500)|50-60%=1.976µs(n=2500)|60-70%=1.352µs(n=2500)|70-80%=1.371µs(n=2500)|80-90%=1.445µs(n=2500)|90-100%=1.588µs(n=2500)",2258,5432,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_700k_build_sample_5pct,700000,700000,0,0,0,"",0.00,0.00,0,54195642,1548,"0-10%=1.271µs(n=3500)|10-20%=1.431µs(n=3500)|20-30%=1.497µs(n=3500)|30-40%=1.548µs(n=3500)|40-50%=1.578µs(n=3500)|50-60%=1.816µs(n=3500)|60-70%=1.555µs(n=3500)|70-80%=1.517µs(n=3500)|80-90%=1.603µs(n=3500)|90-100%=1.663µs(n=3500)",2319,5456,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_900k_build_sample_5pct,900000,900000,0,0,0,"",0.00,0.00,0,74028011,1645,"0-10%=1.334µs(n=4500)|10-20%=1.457µs(n=4500)|20-30%=1.563µs(n=4500)|30-40%=1.58µs(n=4500)|40-50%=1.667µs(n=4500)|50-60%=1.964µs(n=4500)|60-70%=1.636µs(n=4500)|70-80%=1.709µs(n=4500)|80-90%=1.786µs(n=4500)|90-100%=1.748µs(n=4500)",2363,5528,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_1m_build_sample_5pct,1000000,1000000,0,0,0,"",0.00,0.00,0,89117502,1782,"0-10%=1.378µs(n=5000)|10-20%=1.588µs(n=5000)|20-30%=1.653µs(n=5000)|30-40%=1.677µs(n=5000)|40-50%=1.734µs(n=5000)|50-60%=2.23µs(n=5000)|60-70%=1.817µs(n=5000)|70-80%=1.84µs(n=5000)|80-90%=1.989µs(n=5000)|90-100%=1.914µs(n=5000)",2382,5730,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_proof_only_after_1m_build_sample_5pct,1000000,1000000,0,0,0,"",0.00,0.00,0,48651779,973,"0-10%=889ns(n=5000)|10-20%=986ns(n=5000)|20-30%=1.015µs(n=5000)|30-40%=1.027µs(n=5000)|40-50%=1.013µs(n=5000)|50-60%=1.182µs(n=5000)|60-70%=902ns(n=5000)|70-80%=908ns(n=5000)|80-90%=905ns(n=5000)|90-100%=898ns(n=5000)",2340,5153,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_2m_build_sample_3pct,2000000,2000000,0,0,0,"",0.00,0.00,0,122461038,2041,"0-10%=1.726µs(n=6000)|10-20%=1.828µs(n=6000)|20-30%=1.896µs(n=6000)|30-40%=1.909µs(n=6000)|40-50%=2.005µs(n=6000)|50-60%=1.96µs(n=6000)|60-70%=2.022µs(n=6000)|70-80%=2.07µs(n=6000)|80-90%=2.79µs(n=6000)|90-100%=2.199µs(n=6000)",2494,6237,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_5m_build_sample_3pct,5000000,5000000,0,0,0,"",0.00,0.00,0,359169144,2394,"0-10%=2.015µs(n=15000)|10-20%=2.179µs(n=15000)|20-30%=2.232µs(n=15000)|30-40%=2.209µs(n=15000)|40-50%=2.288µs(n=15000)|50-60%=2.257µs(n=15000)|60-70%=2.324µs(n=15000)|70-80%=2.413µs(n=15000)|80-90%=3.352µs(n=15000)|90-100%=2.67µs(n=15000)",2654,6638,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_proof_only_after_5m_build_sample_3pct,5000000,5000000,0,0,0,"",0.00,0.00,0,185310459,1235,"0-10%=1.204µs(n=15000)|10-20%=1.208µs(n=15000)|20-30%=1.218µs(n=15000)|30-40%=1.204µs(n=15000)|40-50%=1.203µs(n=15000)|50-60%=1.206µs(n=15000)|60-70%=1.213µs(n=15000)|70-80%=1.208µs(n=15000)|80-90%=1.511µs(n=15000)|90-100%=1.176µs(n=15000)",2622,5988,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_10m_build_sample_2pct,10000000,10000000,0,0,0,"",0.00,0.00,0,530322458,2651,"0-10%=2.347µs(n=20000)|10-20%=2.428µs(n=20000)|20-30%=2.537µs(n=20000)|30-40%=2.632µs(n=20000)|40-50%=2.631µs(n=20000)|50-60%=2.723µs(n=20000)|60-70%=2.72µs(n=20000)|70-80%=2.73µs(n=20000)|80-90%=2.745µs(n=20000)|90-100%=3.018µs(n=20000)",2775,6631,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_20m_build_sample_2pct,20000000,20000000,0,0,0,"",0.00,0.00,0,1407000435,3517,"0-10%=2.98µs(n=40000)|10-20%=3.307µs(n=40000)|20-30%=3.288µs(n=40000)|30-40%=3.448µs(n=40000)|40-50%=3.481µs(n=40000)|50-60%=3.631µs(n=40000)|60-70%=3.569µs(n=40000)|70-80%=3.688µs(n=40000)|80-90%=3.763µs(n=40000)|90-100%=4.015µs(n=40000)",2896,8515,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_10k_then_add_2k_new,10000,12000,2000,4633583,2316,"0-10%=2.604µs(n=200)|10-20%=2.249µs(n=200)|20-30%=2.113µs(n=200)|30-40%=2.284µs(n=200)|40-50%=2.353µs(n=200)|50-60%=2.338µs(n=200)|60-70%=2.39µs(n=200)|70-80%=2.231µs(n=200)|80-90%=2.284µs(n=200)|90-100%=2.311µs(n=200)",0.65,0.65,67845,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_50k_then_add_10k_new,50000,60000,10000,27606246,2760,"0-10%=2.905µs(n=1000)|10-20%=2.765µs(n=1000)|20-30%=2.813µs(n=1000)|30-40%=2.687µs(n=1000)|40-50%=2.71µs(n=1000)|50-60%=2.821µs(n=1000)|60-70%=2.673µs(n=1000)|70-80%=2.779µs(n=1000)|80-90%=2.675µs(n=1000)|90-100%=2.773µs(n=1000)",3.22,3.22,335854,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_100k_then_add_20k_new,100000,120000,20000,60168691,3008,"0-10%=3.222µs(n=2000)|10-20%=3.013µs(n=2000)|20-30%=3.009µs(n=2000)|30-40%=2.996µs(n=2000)|40-50%=2.951µs(n=2000)|50-60%=2.997µs(n=2000)|60-70%=2.956µs(n=2000)|70-80%=2.983µs(n=2000)|80-90%=2.972µs(n=2000)|90-100%=2.979µs(n=2000)",6.42,6.42,670854,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_200k_then_add_40k_new,200000,240000,40000,130223242,3255,"0-10%=3.438µs(n=4000)|10-20%=3.305µs(n=4000)|20-30%=3.256µs(n=4000)|30-40%=3.184µs(n=4000)|40-50%=3.2µs(n=4000)|50-60%=3.213µs(n=4000)|60-70%=3.222µs(n=4000)|70-80%=3.244µs(n=4000)|80-90%=3.231µs(n=4000)|90-100%=3.257µs(n=4000)",12.85,12.85,1340871,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_300k_then_add_60k_new,300000,360000,60000,224667971,3744,"0-10%=4.116µs(n=6000)|10-20%=3.769µs(n=6000)|20-30%=3.705µs(n=6000)|30-40%=3.68µs(n=6000)|40-50%=3.642µs(n=6000)|50-60%=3.619µs(n=6000)|60-70%=3.723µs(n=6000)|70-80%=3.717µs(n=6000)|80-90%=3.726µs(n=6000)|90-100%=3.742µs(n=6000)",19.26,19.26,2010876,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_500k_then_add_100k_new,500000,600000,100000,421993490,4219,"0-10%=4.597µs(n=10000)|10-20%=4.345µs(n=10000)|20-30%=4.208µs(n=10000)|30-40%=4.176µs(n=10000)|40-50%=4.161µs(n=10000)|50-60%=4.153µs(n=10000)|60-70%=4.142µs(n=10000)|70-80%=4.138µs(n=10000)|80-90%=4.136µs(n=10000)|90-100%=4.138µs(n=10000)",32.08,32.08,3350877,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_700k_then_add_140k_new,700000,840000,140000,633964699,4528,"0-10%=5.157µs(n=14000)|10-20%=4.773µs(n=14000)|20-30%=4.431µs(n=14000)|30-40%=4.353µs(n=14000)|40-50%=4.861µs(n=14000)|50-60%=4.396µs(n=14000)|60-70%=4.343µs(n=14000)|70-80%=4.337µs(n=14000)|80-90%=4.319µs(n=14000)|90-100%=4.309µs(n=14000)",44.90,44.90,4690886,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_900k_then_add_180k_new,900000,1080000,180000,883299605,4907,"0-10%=5.469µs(n=18000)|10-20%=5.115µs(n=18000)|20-30%=4.704µs(n=18000)|30-40%=4.653µs(n=18000)|40-50%=4.678µs(n=18000)|50-60%=4.582µs(n=18000)|60-70%=4.63µs(n=18000)|70-80%=4.789µs(n=18000)|80-90%=5.225µs(n=18000)|90-100%=5.222µs(n=18000)",57.73,57.73,6030895,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_1m_then_add_200k_new,1000000,1200000,200000,978557828,4892,"0-10%=5.566µs(n=20000)|10-20%=5.141µs(n=20000)|20-30%=4.949µs(n=20000)|30-40%=4.66µs(n=20000)|40-50%=4.659µs(n=20000)|50-60%=4.68µs(n=20000)|60-70%=4.723µs(n=20000)|70-80%=4.721µs(n=20000)|80-90%=5.044µs(n=20000)|90-100%=4.779µs(n=20000)",64.14,64.14,6700902,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_2m_then_add_400k_new,2000000,2400000,400000,2275151543,5687,"0-10%=6.246µs(n=40000)|10-20%=5.799µs(n=40000)|20-30%=5.675µs(n=40000)|30-40%=5.561µs(n=40000)|40-50%=5.697µs(n=40000)|50-60%=5.637µs(n=40000)|60-70%=5.513µs(n=40000)|70-80%=5.504µs(n=40000)|80-90%=5.61µs(n=40000)|90-100%=5.631µs(n=40000)",128.26,128.26,13400909,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_5m_then_add_1m_new,5000000,6000000,1000000,6490042461,6490,"0-10%=7.022µs(n=100000)|10-20%=6.748µs(n=100000)|20-30%=6.6µs(n=100000)|30-40%=6.375µs(n=100000)|40-50%=6.324µs(n=100000)|50-60%=6.313µs(n=100000)|60-70%=6.328µs(n=100000)|70-80%=6.331µs(n=100000)|80-90%=6.36µs(n=100000)|90-100%=6.494µs(n=100000)",320.67,320.67,33500940,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_10m_then_add_2m_new,10000000,12000000,2000000,14421782916,7210,"0-10%=7.53µs(n=200000)|10-20%=7.313µs(n=200000)|20-30%=7.157µs(n=200000)|30-40%=7.176µs(n=200000)|40-50%=7.149µs(n=200000)|50-60%=7.19µs(n=200000)|60-70%=7.198µs(n=200000)|70-80%=7.116µs(n=200000)|80-90%=7.133µs(n=200000)|90-100%=7.142µs(n=200000)",641.37,641.37,67000989,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_20m_then_add_5m_new,20000000,25000000,5000000,41111039112,8222,"0-10%=8.37µs(n=500000)|10-20%=8.03µs(n=500000)|20-30%=8.01µs(n=500000)|30-40%=8.183µs(n=500000)|40-50%=8.252µs(n=500000)|50-60%=8.155µs(n=500000)|60-70%=8.208µs(n=500000)|70-80%=8.26µs(n=500000)|80-90%=8.433µs(n=500000)|90-100%=8.315µs(n=500000)",1603.69,1603.69,142501116,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_10k_then_reinsert_2k_existing,10000,10000,2000,3340262,1670,"0-10%=1.518µs(n=200)|10-20%=1.587µs(n=200)|20-30%=1.634µs(n=200)|30-40%=1.635µs(n=200)|40-50%=1.606µs(n=200)|50-60%=1.723µs(n=200)|60-70%=1.68µs(n=200)|70-80%=1.678µs(n=200)|80-90%=1.859µs(n=200)|90-100%=1.773µs(n=200)",0.35,0.35,63909,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_50k_then_reinsert_10k_existing,50000,50000,10000,20556231,2055,"0-10%=1.886µs(n=1000)|10-20%=1.908µs(n=1000)|20-30%=2.151µs(n=1000)|30-40%=1.97µs(n=1000)|40-50%=2.039µs(n=1000)|50-60%=2.146µs(n=1000)|60-70%=2.053µs(n=1000)|70-80%=2.085µs(n=1000)|80-90%=2.182µs(n=1000)|90-100%=2.13µs(n=1000)",1.69,1.69,315915,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_100k_then_reinsert_20k_existing,100000,100000,20000,44586710,2229,"0-10%=1.981µs(n=2000)|10-20%=2.137µs(n=2000)|20-30%=2.161µs(n=2000)|30-40%=2.201µs(n=2000)|40-50%=2.236µs(n=2000)|50-60%=2.314µs(n=2000)|60-70%=2.261µs(n=2000)|70-80%=2.292µs(n=2000)|80-90%=2.349µs(n=2000)|90-100%=2.356µs(n=2000)",3.37,3.37,630918,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_200k_then_reinsert_40k_existing,200000,200000,40000,104980991,2624,"0-10%=2.307µs(n=4000)|10-20%=2.495µs(n=4000)|20-30%=2.581µs(n=4000)|30-40%=2.579µs(n=4000)|40-50%=2.596µs(n=4000)|50-60%=2.696µs(n=4000)|60-70%=2.702µs(n=4000)|70-80%=2.742µs(n=4000)|80-90%=2.773µs(n=4000)|90-100%=2.77µs(n=4000)",6.74,6.74,1260931,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_300k_then_reinsert_60k_existing,300000,300000,60000,168387970,2806,"0-10%=2.5µs(n=6000)|10-20%=2.63µs(n=6000)|20-30%=2.703µs(n=6000)|30-40%=2.768µs(n=6000)|40-50%=2.832µs(n=6000)|50-60%=2.86µs(n=6000)|60-70%=2.898µs(n=6000)|70-80%=2.938µs(n=6000)|80-90%=2.947µs(n=6000)|90-100%=2.983µs(n=6000)",10.10,10.10,1890938,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_500k_then_reinsert_100k_existing,500000,500000,100000,320066316,3200,"0-10%=2.974µs(n=10000)|10-20%=2.987µs(n=10000)|20-30%=3.071µs(n=10000)|30-40%=3.161µs(n=10000)|40-50%=3.204µs(n=10000)|50-60%=3.26µs(n=10000)|60-70%=3.305µs(n=10000)|70-80%=3.322µs(n=10000)|80-90%=3.345µs(n=10000)|90-100%=3.372µs(n=10000)",16.82,16.82,3150951,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_700k_then_reinsert_140k_existing,700000,700000,140000,484690223,3462,"0-10%=3.178µs(n=14000)|10-20%=3.342µs(n=14000)|20-30%=3.421µs(n=14000)|30-40%=3.377µs(n=14000)|40-50%=3.428µs(n=14000)|50-60%=3.454µs(n=14000)|60-70%=3.481µs(n=14000)|70-80%=3.491µs(n=14000)|80-90%=3.848µs(n=14000)|90-100%=3.595µs(n=14000)",23.54,23.54,4410953,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_900k_then_reinsert_180k_existing,900000,900000,180000,666237151,3701,"0-10%=3.423µs(n=18000)|10-20%=3.602µs(n=18000)|20-30%=3.591µs(n=18000)|30-40%=3.825µs(n=18000)|40-50%=3.678µs(n=18000)|50-60%=3.689µs(n=18000)|60-70%=3.729µs(n=18000)|70-80%=3.814µs(n=18000)|80-90%=3.815µs(n=18000)|90-100%=3.843µs(n=18000)",30.25,30.25,5670958,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_1m_then_reinsert_200k_existing,1000000,1000000,200000,769104138,3845,"0-10%=3.551µs(n=20000)|10-20%=3.765µs(n=20000)|20-30%=3.868µs(n=20000)|30-40%=3.828µs(n=20000)|40-50%=3.782µs(n=20000)|50-60%=3.821µs(n=20000)|60-70%=3.916µs(n=20000)|70-80%=3.944µs(n=20000)|80-90%=3.975µs(n=20000)|90-100%=3.999µs(n=20000)",33.61,33.61,6300966,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_1m_then_reinsert_200k_existing,1000000,1000000,200000,488144691,2440,"0-10%=2.614µs(n=20000)|10-20%=2.562µs(n=20000)|20-30%=2.446µs(n=20000)|30-40%=2.411µs(n=20000)|40-50%=2.414µs(n=20000)|50-60%=2.375µs(n=20000)|60-70%=2.379µs(n=20000)|70-80%=2.401µs(n=20000)|80-90%=2.41µs(n=20000)|90-100%=2.39µs(n=20000)",21.39,21.39,5900978,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_2m_then_reinsert_400k_existing,2000000,2000000,400000,1679904192,4199,"0-10%=3.835µs(n=40000)|10-20%=4.075µs(n=40000)|20-30%=4.145µs(n=40000)|30-40%=4.051µs(n=40000)|40-50%=4.133µs(n=40000)|50-60%=4.214µs(n=40000)|60-70%=4.28µs(n=40000)|70-80%=4.357µs(n=40000)|80-90%=4.426µs(n=40000)|90-100%=4.476µs(n=40000)",67.22,67.22,12600983,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_5m_then_reinsert_1m_existing,5000000,5000000,1000000,5118922423,5118,"0-10%=4.346µs(n=100000)|10-20%=4.733µs(n=100000)|20-30%=5.04µs(n=100000)|30-40%=5.042µs(n=100000)|40-50%=5.08µs(n=100000)|50-60%=5.164µs(n=100000)|60-70%=5.268µs(n=100000)|70-80%=5.47µs(n=100000)|80-90%=5.555µs(n=100000)|90-100%=5.486µs(n=100000)",168.04,168.04,31500994,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_5m_then_reinsert_1m_existing,5000000,5000000,1000000,2648179083,2648,"0-10%=2.807µs(n=100000)|10-20%=2.73µs(n=100000)|20-30%=2.607µs(n=100000)|30-40%=2.606µs(n=100000)|40-50%=2.61µs(n=100000)|50-60%=2.607µs(n=100000)|60-70%=2.6µs(n=100000)|70-80%=2.646µs(n=100000)|80-90%=2.643µs(n=100000)|90-100%=2.62µs(n=100000)",106.91,106.91,29501005,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_10m_then_reinsert_2m_existing,10000000,10000000,2000000,11653997200,5826,"0-10%=4.819µs(n=200000)|10-20%=5.407µs(n=200000)|20-30%=5.699µs(n=200000)|30-40%=5.808µs(n=200000)|40-50%=5.897µs(n=200000)|50-60%=6.085µs(n=200000)|60-70%=6.126µs(n=200000)|70-80%=6.124µs(n=200000)|80-90%=6.089µs(n=200000)|90-100%=6.211µs(n=200000)",336.11,336.11,63001039,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_25m_then_reinsert_5m_existing,25000000,25000000,5000000,35563374462,7112,"0-10%=5.715µs(n=500000)|10-20%=6.562µs(n=500000)|20-30%=6.942µs(n=500000)|30-40%=7.023µs(n=500000)|40-50%=7.118µs(n=500000)|50-60%=7.228µs(n=500000)|60-70%=7.454µs(n=500000)|70-80%=7.623µs(n=500000)|80-90%=7.74µs(n=500000)|90-100%=7.719µs(n=500000)",840.41,840.41,157501090,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_10k,0,10000,10000,23812366,2381,"0-10%=1.871µs(n=1000)|10-20%=2.056µs(n=1000)|20-30%=2.21µs(n=1000)|30-40%=2.285µs(n=1000)|40-50%=2.325µs(n=1000)|50-60%=2.343µs(n=1000)|60-70%=3.145µs(n=1000)|70-80%=2.511µs(n=1000)|80-90%=2.518µs(n=1000)|90-100%=2.542µs(n=1000)",2.57,3.23,61318,75265,752,"0-10%=785ns(n=10)|10-20%=426ns(n=10)|20-30%=2.561µs(n=10)|30-40%=402ns(n=10)|40-50%=417ns(n=10)|50-60%=573ns(n=10)|60-70%=429ns(n=10)|70-80%=436ns(n=10)|80-90%=883ns(n=10)|90-100%=609ns(n=10)",1572,3588,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_50k,0,50000,50000,133196847,2663,"0-10%=2.179µs(n=5000)|10-20%=2.648µs(n=5000)|20-30%=2.651µs(n=5000)|30-40%=2.899µs(n=5000)|40-50%=2.782µs(n=5000)|50-60%=2.845µs(n=5000)|60-70%=3.022µs(n=5000)|70-80%=2.505µs(n=5000)|80-90%=2.528µs(n=5000)|90-100%=2.575µs(n=5000)",13.11,16.08,313652,635809,1271,"0-10%=665ns(n=50)|10-20%=560ns(n=50)|20-30%=619ns(n=50)|30-40%=590ns(n=50)|40-50%=797ns(n=50)|50-60%=481ns(n=50)|60-70%=624ns(n=50)|70-80%=1.615µs(n=50)|80-90%=5.937µs(n=50)|90-100%=823ns(n=50)",1871,5562,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_100k,0,100000,100000,261816691,2618,"0-10%=2.313µs(n=10000)|10-20%=2.417µs(n=10000)|20-30%=2.543µs(n=10000)|30-40%=2.471µs(n=10000)|40-50%=2.554µs(n=10000)|50-60%=2.708µs(n=10000)|60-70%=2.669µs(n=10000)|70-80%=2.735µs(n=10000)|80-90%=2.776µs(n=10000)|90-100%=2.992µs(n=10000)",23.78,32.10,535085,712302,712,"0-10%=656ns(n=100)|10-20%=650ns(n=100)|20-30%=571ns(n=100)|30-40%=728ns(n=100)|40-50%=750ns(n=100)|50-60%=703ns(n=100)|60-70%=707ns(n=100)|70-80%=705ns(n=100)|80-90%=877ns(n=100)|90-100%=771ns(n=100)",1977,4354,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_200k,0,200000,200000,557642993,2788,"0-10%=2.216µs(n=20000)|10-20%=2.558µs(n=20000)|20-30%=2.72µs(n=20000)|30-40%=2.648µs(n=20000)|40-50%=2.759µs(n=20000)|50-60%=2.879µs(n=20000)|60-70%=2.908µs(n=20000)|70-80%=2.974µs(n=20000)|80-90%=3.14µs(n=20000)|90-100%=3.075µs(n=20000)",48.30,64.14,1098846,1725021,862,"0-10%=602ns(n=200)|10-20%=888ns(n=200)|20-30%=795ns(n=200)|30-40%=869ns(n=200)|40-50%=849ns(n=200)|50-60%=845ns(n=200)|60-70%=929ns(n=200)|70-80%=974ns(n=200)|80-90%=902ns(n=200)|90-100%=966ns(n=200)",2101,5121,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_300k,0,300000,300000,908141900,3027,"0-10%=2.313µs(n=30000)|10-20%=2.619µs(n=30000)|20-30%=2.683µs(n=30000)|30-40%=2.922µs(n=30000)|40-50%=3.062µs(n=30000)|50-60%=3.221µs(n=30000)|60-70%=3.411µs(n=30000)|70-80%=3.2µs(n=30000)|80-90%=3.342µs(n=30000)|90-100%=3.493µs(n=30000)",79.77,96.20,1926279,3384375,1128,"0-10%=1.238µs(n=300)|10-20%=1.834µs(n=300)|20-30%=921ns(n=300)|30-40%=847ns(n=300)|40-50%=899ns(n=300)|50-60%=1.048µs(n=300)|60-70%=1.016µs(n=300)|70-80%=1.135µs(n=300)|80-90%=1.123µs(n=300)|90-100%=1.215µs(n=300)",2174,5760,0,0,"",0,0,0,0,0,0.00,0.00,0
